-113.5092,51.6263,1.0000,1.6388,0.0414
-113.4427,51.7010,1.0000,1.6364,0.0355
-113.3762,51.7757,1.0000,1.6322,0.0299
-113.3098,51.8504,1.0000,1.6261,0.0247
-113.2433,51.9251,1.0000,1.6183,0.0200
-113.1768,51.9998,1.0000,1.6096,0.0158
-113.1104,52.0745,1.0000,1.5999,0.0121
-113.0439,52.1492,1.0000,1.5892,0.0090
-112.9774,52.2239,1.0000,1.5775,0.0064
-112.9109,52.2986,1.0000,1.5648,0.0044
-112.8444,52.3733,1.0000,1.5510,0.0029
-112.7780,52.4480,1.0000,1.5375,0.0018
-112.7115,52.5228,1.0000,1.5250,0.0011
-112.6450,52.5975,1.0000,1.5133,0.0006
-112.5786,52.6722,1.0000,1.5025,0.0003
-112.5121,52.7469,1.0000,1.4927,0.0002
-112.4456,52.8216,1.0000,1.4838,0.0002
-112.3791,52.8963,1.0000,1.4758,0.0002
-112.3127,52.9710,1.0000,1.4689,0.0002
-112.2462,53.0457,1.0000,1.4629,0.0002
-112.1797,53.1204,1.0000,1.4579,0.0003
-112.1133,53.1951,1.0000,1.4530,0.0004
-112.0468,53.2698,1.0000,1.4483,0.0008
-111.9803,53.3445,1.0000,1.4437,0.0014
-111.9138,53.4193,1.0000,1.4394,0.0023
-111.8473,53.4940,1.0000,1.4353,0.0036
-111.7809,53.5687,1.0000,1.4316,0.0054
-111.7144,53.6434,1.0000,1.4282,0.0076
-111.6479,53.7181,1.0000,1.4251,0.0104
-111.5815,53.7928,1.0000,1.4222,0.0138
-111.5150,53.8675,1.0000,1.4196,0.0177
-111.4485,53.9422,1.0000,1.4173,0.0221
-111.3820,54.0169,1.0000,1.4151,0.0271
-111.3156,54.0916,1.0000,1.4132,0.0325
-111.2491,54.1664,1.0000,1.4114,0.0382
-111.1826,54.2411,1.0000,1.4097,0.0442
-111.1161,54.3158,1.0000,1.4082,0.0504
-111.0497,54.3905,1.0000,1.4067,0.0568
-110.9832,54.4652,1.0000,1.4054,0.0633
-110.9167,54.5399,1.0000,1.4041,0.0698
-110.8503,54.6146,1.0000,1.4030,0.0763
-110.7838,54.6893,1.0000,1.4020,0.0828
-110.7173,54.7640,1.0000,1.4010,0.0894
-110.6508,54.8387,1.0000,1.4001,0.0961
-110.5844,54.9134,1.0000,1.3993,0.1029
-110.5179,54.9881,1.0000,1.3986,0.1101
-110.4514,55.0628,1.0000,1.3979,0.1176
-110.3850,55.1376,1.0000,1.3973,0.1253
-110.3186,55.2124,1.0000,1.3967,0.1333
-110.2525,55.2874,1.0000,1.3962,0.1416
-110.1864,55.3625,1.0000,1.3957,0.1499
-110.1204,55.4375,1.0000,1.3952,0.1582
-110.0540,55.5124,1.0000,1.3948,0.1661
-109.9870,55.5866,1.0000,1.3944,0.1734
-109.9192,55.6600,1.0000,1.3941,0.1797
-109.8501,55.7324,1.0000,1.3938,0.1847
-109.7794,55.8031,1.0000,1.3935,0.1883
-109.7068,55.8718,1.0000,1.3932,0.1903
-109.6321,55.9383,1.0000,1.3929,0.1907
-109.5552,56.0023,1.0000,1.3927,0.1918
-109.4761,56.0634,1.0000,1.3932,0.1941
-109.3949,56.1218,1.0000,1.3948,0.1974
-109.3117,56.1773,1.0000,1.3976,0.2014
-109.2267,56.2299,1.0000,1.4016,0.2057
-109.1400,56.2797,1.0000,1.4071,0.2101
-109.0517,56.3266,1.0000,1.4142,0.2140
-108.9619,56.3706,1.0000,1.4229,0.2174
-108.8707,56.4115,1.0000,1.4335,0.2200
-108.7781,56.4493,1.0000,1.4462,0.2219
-108.6844,56.4841,1.0000,1.4610,0.2232
-108.5895,56.5157,1.0000,1.4781,0.2239
-108.4936,56.5441,1.0000,1.4975,0.2241
-108.3969,56.5693,1.0000,1.5188,0.2240
-108.2994,56.5915,1.0000,1.5407,0.2239
-108.2013,56.6112,1.0000,1.5633,0.2237
-108.1027,56.6278,1.0000,1.5867,0.2233
-108.0035,56.6405,1.0000,1.6102,0.2224
-107.9038,56.6470,1.0000,1.6332,0.2209
-107.8038,56.6460,1.0000,1.6558,0.2188
-107.7043,56.6377,1.0000,1.6779,0.2161
-107.6059,56.6199,1.0000,1.6991,0.2128
-107.5074,56.6022,1.0000,1.7195,0.2089
-107.4099,56.5805,1.0000,1.7388,0.2045
-107.3130,56.5558,1.0000,1.7568,0.1996
-107.2161,56.5311,1.0000,1.7733,0.1942
-107.1183,56.5104,1.0000,1.7881,0.1885
-107.0197,56.4937,1.0000,1.8011,0.1825
-106.9205,56.4812,1.0000,1.8121,0.1763
-106.8207,56.4747,1.0000,1.8215,0.1699
-106.7207,56.4727,1.0000,1.8306,0.1634
-106.6208,56.4741,1.0000,1.8392,0.1569
-106.5211,56.4815,1.0000,1.8474,0.1504
-106.4217,56.4922,1.0000,1.8550,0.1438
-106.3219,56.4990,1.0000,1.8622,0.1373
-106.2221,56.5044,1.0000,1.8688,0.1306
-106.1222,56.5095,1.0000,1.8750,0.1237
-106.0223,56.5143,1.0000,1.8807,0.1166
-105.9224,56.5188,1.0000,1.8859,0.1091
-105.8225,56.5229,1.0000,1.8906,0.1014
-105.7226,56.5267,1.0000,1.8949,0.0933
-105.6226,56.5302,1.0000,1.8988,0.0851
-105.5227,56.5335,1.0000,1.9024,0.0767
-105.4227,56.5366,1.0000,1.9057,0.0685
-105.3228,56.5397,1.0000,1.9087,0.0605
-105.2228,56.5428,1.0000,1.9115,0.0533
-105.1229,56.5461,1.0000,1.9141,0.0470
-105.0229,56.5493,1.0000,1.9165,0.0420
-104.9230,56.5526,1.0000,1.9188,0.0384
-104.8231,56.5558,1.0000,1.9208,0.0364
-104.7231,56.5591,1.0000,1.9227,0.0360
-104.6232,56.5624,1.0000,1.9245,0.0349
-104.5232,56.5656,1.0000,1.9261,0.0326
-104.4233,56.5689,1.0000,1.9275,0.0293
-104.3233,56.5721,1.0000,1.9289,0.0253
-104.2234,56.5754,1.0000,1.9301,0.0209
-104.1234,56.5786,1.0000,1.9312,0.0166
-104.0235,56.5819,1.0000,1.9323,0.0126
-103.9235,56.5851,1.0000,1.9332,0.0092
-103.8236,56.5884,1.0000,1.9341,0.0066
-103.7236,56.5916,1.0000,1.9350,0.0047
-103.6237,56.5949,1.0000,1.9357,0.0034
-103.5237,56.5981,1.0000,1.9364,0.0027
-103.4238,56.6014,1.0000,1.9370,0.0024
-103.3238,56.6046,1.0000,1.9376,0.0023
-103.2239,56.6079,1.0000,1.9382,0.0020
-103.1240,56.6111,1.0000,1.9387,0.0016
-103.0240,56.6144,1.0000,1.9391,0.0011
-102.9241,56.6177,1.0000,1.9396,0.0007
-102.8241,56.6209,1.0000,1.9399,0.0005
-102.7242,56.6242,1.0000,1.9403,0.0003
-102.6242,56.6274,1.0000,1.9406,0.0002
